Mode,LineAbbr,Month,Year,ServiceType,AvgBoardings,City,County,ObjectId
Fixed Route Bus - Regular,841,August,2017,SAT,109,"Vineyard, Orem",Utah,6058
Fixed Route Bus - Regular,463,April,2020,WKD,0,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6059
Fixed Route Bus - Regular,841,August,2017,WKD,1032,"Vineyard, Orem",Utah,6060
Fixed Route Bus - Regular,35,January,2017,SAT,480,West Valley City,Salt Lake,6061
Fixed Route Bus - Regular,841,September,2017,SAT,110,"Vineyard, Orem",Utah,6062
Fixed Route Bus - Regular,35,January,2017,SUN,527,West Valley City,Salt Lake,6063
Fixed Route Bus - Regular,841,September,2017,WKD,1731,"Vineyard, Orem",Utah,6064
Fixed Route Bus - Regular,35,January,2017,WKD,524,West Valley City,Salt Lake,6065
Fixed Route Bus - Regular,841,October,2017,SAT,101,"Vineyard, Orem",Utah,6066
Fixed Route Bus - Regular,35,February,2017,SAT,594,West Valley City,Salt Lake,6067
Fixed Route Bus - Regular,841,October,2017,WKD,1535,"Vineyard, Orem",Utah,6068
Fixed Route Bus - Regular,35,February,2017,SUN,550,West Valley City,Salt Lake,6069
Fixed Route Bus - Regular,35,February,2017,WKD,568,West Valley City,Salt Lake,6070
Fixed Route Bus - Regular,35,March,2017,SAT,581,West Valley City,Salt Lake,6071
Fixed Route Bus - Regular,35,March,2017,SUN,640,West Valley City,Salt Lake,6072
Fixed Route Bus - Regular,35,March,2017,WKD,584,West Valley City,Salt Lake,6073
Fixed Route Bus - Regular,35,April,2017,SAT,609,West Valley City,Salt Lake,6074
Fixed Route Bus - Regular,35,April,2017,SUN,620,West Valley City,Salt Lake,6075
Fixed Route Bus - Regular,35,April,2017,WKD,644,West Valley City,Salt Lake,6076
Fixed Route Bus - Regular,35,May,2017,SAT,607,West Valley City,Salt Lake,6077
Fixed Route Bus - Regular,35,May,2017,SUN,639,West Valley City,Salt Lake,6078
Fixed Route Bus - Regular,35,May,2017,WKD,643,West Valley City,Salt Lake,6079
Fixed Route Bus - Regular,35,June,2017,SAT,533,West Valley City,Salt Lake,6080
Fixed Route Bus - Regular,35,June,2017,SUN,646,West Valley City,Salt Lake,6081
Fixed Route Bus - Regular,35,June,2017,WKD,625,West Valley City,Salt Lake,6082
Fixed Route Bus - Regular,35,July,2017,SAT,574,West Valley City,Salt Lake,6083
Fixed Route Bus - Regular,35,July,2017,SUN,628,West Valley City,Salt Lake,6084
Fixed Route Bus - Regular,35,July,2017,WKD,602,West Valley City,Salt Lake,6085
Fixed Route Bus - Regular,35,August,2017,SAT,584,West Valley City,Salt Lake,6086
Fixed Route Bus - Regular,35,August,2017,SUN,665,West Valley City,Salt Lake,6087
Fixed Route Bus - Regular,35,August,2017,WKD,681,West Valley City,Salt Lake,6088
Fixed Route Bus - Regular,35,September,2017,SAT,613,West Valley City,Salt Lake,6089
Fixed Route Bus - Regular,35,September,2017,SUN,606,West Valley City,Salt Lake,6090
Fixed Route Bus - Regular,35,September,2017,WKD,709,West Valley City,Salt Lake,6091
Fixed Route Bus - Regular,35,October,2017,SAT,581,West Valley City,Salt Lake,6092
Fixed Route Bus - Regular,35,October,2017,SUN,664,West Valley City,Salt Lake,6093
Fixed Route Bus - Regular,35,October,2017,WKD,662,West Valley City,Salt Lake,6094
Fixed Route Bus - Regular,35,November,2017,SAT,574,West Valley City,Salt Lake,6095
Fixed Route Bus - Regular,35,November,2017,SUN,693,West Valley City,Salt Lake,6096
Fixed Route Bus - Regular,35,November,2017,WKD,640,West Valley City,Salt Lake,6097
Fixed Route Bus - Regular,35,December,2017,SAT,459,West Valley City,Salt Lake,6098
Fixed Route Bus - Regular,35,December,2017,SUN,477,West Valley City,Salt Lake,6099
Fixed Route Bus - Regular,35,December,2017,WKD,560,West Valley City,Salt Lake,6100
Fixed Route Bus - Regular,35,January,2018,SAT,433,West Valley City,Salt Lake,6101
Fixed Route Bus - Regular,35,January,2018,SUN,533,West Valley City,Salt Lake,6102
Fixed Route Bus - Regular,35,January,2018,WKD,585,West Valley City,Salt Lake,6103
Fixed Route Bus - Regular,35,February,2018,SAT,478,West Valley City,Salt Lake,6104
Fixed Route Bus - Regular,35,February,2018,SUN,540,West Valley City,Salt Lake,6105
Fixed Route Bus - Regular,35,February,2018,WKD,618,West Valley City,Salt Lake,6106
Fixed Route Bus - Regular,35,March,2018,SAT,484,West Valley City,Salt Lake,6107
Fixed Route Bus - Regular,35,March,2018,SUN,523,West Valley City,Salt Lake,6108
Fixed Route Bus - Regular,35,March,2018,WKD,607,West Valley City,Salt Lake,6109
Fixed Route Bus - Regular,35,April,2018,SAT,664,West Valley City,Salt Lake,6110
Fixed Route Bus - Regular,35,April,2018,SUN,598,West Valley City,Salt Lake,6111
Fixed Route Bus - Regular,35,April,2018,WKD,660,West Valley City,Salt Lake,6112
Fixed Route Bus - Regular,35,May,2018,SAT,641,West Valley City,Salt Lake,6113
Fixed Route Bus - Regular,35,May,2018,SUN,615,West Valley City,Salt Lake,6114
Fixed Route Bus - Regular,35,May,2018,WKD,689,West Valley City,Salt Lake,6115
Fixed Route Bus - Regular,35,June,2018,SAT,670,West Valley City,Salt Lake,6116
Fixed Route Bus - Regular,35,June,2018,SUN,638,West Valley City,Salt Lake,6117
Fixed Route Bus - Regular,35,June,2018,WKD,642,West Valley City,Salt Lake,6118
Fixed Route Bus - Regular,35,July,2018,SAT,579,West Valley City,Salt Lake,6119
Fixed Route Bus - Regular,35,July,2018,SUN,631,West Valley City,Salt Lake,6120
Fixed Route Bus - Regular,35,July,2018,WKD,648,West Valley City,Salt Lake,6121
Fixed Route Bus - Regular,35,August,2018,SAT,677,West Valley City,Salt Lake,6122
Fixed Route Bus - Regular,35,August,2018,SUN,681,West Valley City,Salt Lake,6123
Fixed Route Bus - Regular,35,August,2018,WKD,745,West Valley City,Salt Lake,6124
Fixed Route Bus - Regular,35,September,2018,SAT,755,West Valley City,Salt Lake,6125
Fixed Route Bus - Regular,35,September,2018,SUN,652,West Valley City,Salt Lake,6126
Fixed Route Bus - Regular,35,September,2018,WKD,821,West Valley City,Salt Lake,6127
Fixed Route Bus - Regular,35,October,2018,SAT,744,West Valley City,Salt Lake,6128
Fixed Route Bus - Regular,35,October,2018,SUN,654,West Valley City,Salt Lake,6129
Fixed Route Bus - Regular,35,October,2018,WKD,792,West Valley City,Salt Lake,6130
Fixed Route Bus - Regular,35,November,2018,SAT,661,West Valley City,Salt Lake,6131
Fixed Route Bus - Regular,35,November,2018,SUN,578,West Valley City,Salt Lake,6132
Fixed Route Bus - Regular,35,November,2018,WKD,767,West Valley City,Salt Lake,6133
Fixed Route Bus - Regular,35,December,2018,SAT,648,West Valley City,Salt Lake,6134
Fixed Route Bus - Regular,35,December,2018,SUN,498,West Valley City,Salt Lake,6135
Fixed Route Bus - Regular,35,December,2018,WKD,661,West Valley City,Salt Lake,6136
Fixed Route Bus - Regular,35,January,2019,SAT,530,West Valley City,Salt Lake,6137
Fixed Route Bus - Regular,35,January,2019,SUN,489,West Valley City,Salt Lake,6138
Fixed Route Bus - Regular,35,January,2019,WKD,666,West Valley City,Salt Lake,6139
Fixed Route Bus - Regular,35,February,2019,SAT,589,West Valley City,Salt Lake,6140
Fixed Route Bus - Regular,35,February,2019,SUN,496,West Valley City,Salt Lake,6141
Fixed Route Bus - Regular,35,February,2019,WKD,677,West Valley City,Salt Lake,6142
Fixed Route Bus - Regular,35,March,2019,SAT,648,West Valley City,Salt Lake,6143
Fixed Route Bus - Regular,35,March,2019,SUN,533,West Valley City,Salt Lake,6144
Fixed Route Bus - Regular,35,March,2019,WKD,728,West Valley City,Salt Lake,6145
Fixed Route Bus - Regular,35,April,2019,SAT,716,West Valley City,Salt Lake,6146
Fixed Route Bus - Regular,35,April,2019,SUN,568,West Valley City,Salt Lake,6147
Fixed Route Bus - Regular,35,April,2019,WKD,800,West Valley City,Salt Lake,6148
Fixed Route Bus - Regular,35,May,2019,SAT,661,West Valley City,Salt Lake,6149
Fixed Route Bus - Regular,35,May,2019,SUN,561,West Valley City,Salt Lake,6150
Fixed Route Bus - Regular,35,May,2019,WKD,766,West Valley City,Salt Lake,6151
Fixed Route Bus - Regular,35,June,2019,SAT,729,West Valley City,Salt Lake,6152
Fixed Route Bus - Regular,35,June,2019,SUN,578,West Valley City,Salt Lake,6153
Fixed Route Bus - Regular,35,June,2019,WKD,822,West Valley City,Salt Lake,6154
Fixed Route Bus - Regular,35,July,2019,SAT,690,West Valley City,Salt Lake,6155
Fixed Route Bus - Regular,35,July,2019,SUN,583,West Valley City,Salt Lake,6156
Fixed Route Bus - Regular,35,July,2019,WKD,817,West Valley City,Salt Lake,6157
Fixed Route Bus - Regular,35,August,2019,SAT,794,West Valley City,Salt Lake,6158
Fixed Route Bus - Regular,35,August,2019,SUN,610,West Valley City,Salt Lake,6159
Fixed Route Bus - Regular,841,November,2017,SAT,108,"Vineyard, Orem",Utah,6160
Fixed Route Bus - Regular,461,March,2019,WKD,66,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6161
Fixed Route Bus - Regular,841,July,2019,WKD,192,"Vineyard, Orem",Utah,6162
Fixed Route Bus - Regular,841,August,2019,SAT,62,"Vineyard, Orem",Utah,6163
Fixed Route Bus - Regular,841,August,2019,WKD,641,"Vineyard, Orem",Utah,6164
Fixed Route Bus - Regular,841,September,2019,SAT,72,"Vineyard, Orem",Utah,6165
Fixed Route Bus - Regular,841,September,2019,WKD,1070,"Vineyard, Orem",Utah,6166
Fixed Route Bus - Regular,841,October,2019,SAT,66,"Vineyard, Orem",Utah,6167
Fixed Route Bus - Regular,841,October,2019,WKD,894,"Vineyard, Orem",Utah,6168
Fixed Route Bus - Regular,841,November,2019,SAT,52,"Vineyard, Orem",Utah,6169
Fixed Route Bus - Regular,841,November,2019,WKD,795,"Vineyard, Orem",Utah,6170
Fixed Route Bus - Regular,841,December,2019,SAT,33,"Vineyard, Orem",Utah,6171
Fixed Route Bus - Regular,841,December,2019,WKD,354,"Vineyard, Orem",Utah,6172
Fixed Route Bus - Regular,841,January,2020,SAT,51,"Vineyard, Orem",Utah,6173
Fixed Route Bus - Regular,841,January,2020,WKD,787,"Vineyard, Orem",Utah,6174
Fixed Route Bus - Regular,841,February,2020,SAT,49,"Vineyard, Orem",Utah,6175
Fixed Route Bus - Regular,841,February,2020,WKD,869,"Vineyard, Orem",Utah,6176
Fixed Route Bus - Regular,841,March,2020,SAT,40,"Vineyard, Orem",Utah,6177
Fixed Route Bus - Regular,841,March,2020,WKD,422,"Vineyard, Orem",Utah,6178
Fixed Route Bus - Regular,841,April,2020,SAT,22,"Vineyard, Orem",Utah,6179
Fixed Route Bus - Regular,841,April,2020,WKD,40,"Vineyard, Orem",Utah,6180
Fixed Route Bus - Regular,841,May,2020,SAT,25,"Vineyard, Orem",Utah,6181
Fixed Route Bus - Regular,841,May,2020,WKD,41,"Vineyard, Orem",Utah,6182
Fixed Route Bus - Regular,841,June,2020,SAT,29,"Vineyard, Orem",Utah,6183
Fixed Route Bus - Regular,841,June,2020,WKD,50,"Vineyard, Orem",Utah,6184
Fixed Route Bus - Regular,461,January,2017,WKD,75,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6185
Fixed Route Bus - Regular,461,February,2017,WKD,75,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6186
Fixed Route Bus - Regular,461,March,2017,WKD,72,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6187
Fixed Route Bus - Regular,461,April,2017,WKD,72,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6188
Fixed Route Bus - Regular,461,May,2017,WKD,71,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6189
Fixed Route Bus - Regular,461,June,2017,WKD,72,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6190
Fixed Route Bus - Regular,461,July,2017,WKD,64,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6191
Fixed Route Bus - Regular,461,August,2017,WKD,68,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6192
Fixed Route Bus - Regular,461,September,2017,WKD,65,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6193
Fixed Route Bus - Regular,461,October,2017,WKD,66,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6194
Fixed Route Bus - Regular,461,November,2017,WKD,67,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6195
Fixed Route Bus - Regular,461,December,2017,WKD,59,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6196
Fixed Route Bus - Regular,461,January,2018,WKD,66,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6197
Fixed Route Bus - Regular,461,February,2018,WKD,70,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6198
Fixed Route Bus - Regular,461,March,2018,WKD,69,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6199
Fixed Route Bus - Regular,461,April,2018,WKD,68,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6200
Fixed Route Bus - Regular,461,May,2018,WKD,73,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6201
Fixed Route Bus - Regular,461,June,2018,WKD,69,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6202
Fixed Route Bus - Regular,461,July,2018,WKD,67,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6203
Fixed Route Bus - Regular,461,August,2018,WKD,68,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6204
Fixed Route Bus - Regular,461,September,2018,WKD,70,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6205
Fixed Route Bus - Regular,461,October,2018,WKD,62,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6206
Fixed Route Bus - Regular,461,November,2018,WKD,63,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6207
Fixed Route Bus - Regular,461,December,2018,SAT,0,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6208
Fixed Route Bus - Regular,461,December,2018,WKD,51,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6209
Fixed Route Bus - Regular,461,January,2019,WKD,66,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6210
Fixed Route Bus - Regular,461,February,2019,WKD,63,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6211
Fixed Route Bus - Regular,47,June,2019,SAT,663,"Taylorsville, Murray, West Valley City",Salt Lake,6212
Fixed Route Bus - Regular,461,April,2019,WKD,62,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6213
Fixed Route Bus - Regular,841,November,2017,WKD,1421,"Vineyard, Orem",Utah,6214
Fixed Route Bus - Regular,41,July,2017,SUN,292,West Valley City,Salt Lake,6215
Fixed Route Bus - Regular,47,June,2019,SUN,210,"Taylorsville, Murray, West Valley City",Salt Lake,6216
Fixed Route Bus - Regular,47,June,2019,WKD,1400,"Taylorsville, Murray, West Valley City",Salt Lake,6217
Fixed Route Bus - Regular,47,July,2019,SAT,577,"Taylorsville, Murray, West Valley City",Salt Lake,6218
Fixed Route Bus - Regular,47,July,2019,SUN,208,"Taylorsville, Murray, West Valley City",Salt Lake,6219
Fixed Route Bus - Regular,47,July,2019,WKD,1306,"Taylorsville, Murray, West Valley City",Salt Lake,6220
Fixed Route Bus - Regular,47,August,2019,SAT,612,"Taylorsville, Murray, West Valley City",Salt Lake,6221
Fixed Route Bus - Regular,47,August,2019,SUN,206,"Taylorsville, Murray, West Valley City",Salt Lake,6222
Fixed Route Bus - Regular,47,August,2019,WKD,1442,"Taylorsville, Murray, West Valley City",Salt Lake,6223
Fixed Route Bus - Regular,47,September,2019,SAT,639,"Taylorsville, Murray, West Valley City",Salt Lake,6224
Fixed Route Bus - Regular,47,September,2019,SUN,203,"Taylorsville, Murray, West Valley City",Salt Lake,6225
Fixed Route Bus - Regular,47,September,2019,WKD,1662,"Taylorsville, Murray, West Valley City",Salt Lake,6226
Fixed Route Bus - Regular,47,October,2019,SAT,641,"Taylorsville, Murray, West Valley City",Salt Lake,6227
Fixed Route Bus - Regular,47,October,2019,SUN,171,"Taylorsville, Murray, West Valley City",Salt Lake,6228
Fixed Route Bus - Regular,47,October,2019,WKD,1594,"Taylorsville, Murray, West Valley City",Salt Lake,6229
Fixed Route Bus - Regular,47,November,2019,SAT,628,"Taylorsville, Murray, West Valley City",Salt Lake,6230
Fixed Route Bus - Regular,47,November,2019,SUN,201,"Taylorsville, Murray, West Valley City",Salt Lake,6231
Fixed Route Bus - Regular,47,November,2019,WKD,1573,"Taylorsville, Murray, West Valley City",Salt Lake,6232
Fixed Route Bus - Regular,47,December,2019,SAT,524,"Taylorsville, Murray, West Valley City",Salt Lake,6233
Fixed Route Bus - Regular,47,December,2019,SUN,179,"Taylorsville, Murray, West Valley City",Salt Lake,6234
Fixed Route Bus - Regular,47,December,2019,WKD,1251,"Taylorsville, Murray, West Valley City",Salt Lake,6235
Fixed Route Bus - Regular,47,January,2020,SAT,572,"Taylorsville, Murray, West Valley City",Salt Lake,6236
Fixed Route Bus - Regular,47,January,2020,SUN,171,"Taylorsville, Murray, West Valley City",Salt Lake,6237
Fixed Route Bus - Regular,47,January,2020,WKD,1394,"Taylorsville, Murray, West Valley City",Salt Lake,6238
Fixed Route Bus - Regular,47,February,2020,SAT,667,"Taylorsville, Murray, West Valley City",Salt Lake,6239
Fixed Route Bus - Regular,47,February,2020,SUN,165,"Taylorsville, Murray, West Valley City",Salt Lake,6240
Fixed Route Bus - Regular,47,February,2020,WKD,1439,"Taylorsville, Murray, West Valley City",Salt Lake,6241
Fixed Route Bus - Regular,47,March,2020,SAT,496,"Taylorsville, Murray, West Valley City",Salt Lake,6242
Fixed Route Bus - Regular,47,March,2020,SUN,145,"Taylorsville, Murray, West Valley City",Salt Lake,6243
Fixed Route Bus - Regular,47,March,2020,WKD,1053,"Taylorsville, Murray, West Valley City",Salt Lake,6244
Fixed Route Bus - Regular,47,April,2020,SAT,324,"Taylorsville, Murray, West Valley City",Salt Lake,6245
Fixed Route Bus - Regular,47,April,2020,SUN,91,"Taylorsville, Murray, West Valley City",Salt Lake,6246
Fixed Route Bus - Regular,47,April,2020,WKD,548,"Taylorsville, Murray, West Valley City",Salt Lake,6247
Fixed Route Bus - Regular,47,May,2020,SAT,413,"Taylorsville, Murray, West Valley City",Salt Lake,6248
Fixed Route Bus - Regular,47,May,2020,SUN,134,"Taylorsville, Murray, West Valley City",Salt Lake,6249
Fixed Route Bus - Regular,47,May,2020,WKD,625,"Taylorsville, Murray, West Valley City",Salt Lake,6250
Fixed Route Bus - Regular,47,June,2020,SAT,419,"Taylorsville, Murray, West Valley City",Salt Lake,6251
Fixed Route Bus - Regular,47,June,2020,SUN,129,"Taylorsville, Murray, West Valley City",Salt Lake,6252
Fixed Route Bus - Regular,47,June,2020,WKD,689,"Taylorsville, Murray, West Valley City",Salt Lake,6253
Fixed Route Bus - Regular,841,January,2017,SAT,93,"Vineyard, Orem",Utah,6254
Fixed Route Bus - Regular,841,January,2017,WKD,1193,"Vineyard, Orem",Utah,6255
Fixed Route Bus - Regular,841,February,2017,SAT,109,"Vineyard, Orem",Utah,6256
Fixed Route Bus - Regular,841,February,2017,WKD,1298,"Vineyard, Orem",Utah,6257
Fixed Route Bus - Regular,841,March,2017,SAT,105,"Vineyard, Orem",Utah,6258
Fixed Route Bus - Regular,841,March,2017,WKD,1038,"Vineyard, Orem",Utah,6259
Fixed Route Bus - Regular,841,April,2017,SAT,116,"Vineyard, Orem",Utah,6260
Fixed Route Bus - Regular,841,April,2017,WKD,1142,"Vineyard, Orem",Utah,6261
Fixed Route Bus - Regular,841,May,2017,SAT,67,"Vineyard, Orem",Utah,6262
Fixed Route Bus - Regular,841,May,2017,WKD,500,"Vineyard, Orem",Utah,6263
Fixed Route Bus - Regular,841,June,2017,SAT,76,"Vineyard, Orem",Utah,6264
Fixed Route Bus - Regular,41,July,2017,WKD,1857,West Valley City,Salt Lake,6265
Fixed Route Bus - Regular,841,December,2017,SAT,71,"Vineyard, Orem",Utah,6266
Fixed Route Bus - Regular,461,May,2019,WKD,63,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6267
Fixed Route Bus - Regular,461,June,2019,WKD,64,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6268
Fixed Route Bus - Regular,461,July,2019,WKD,65,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6269
Fixed Route Bus - Regular,461,August,2019,WKD,63,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6270
Fixed Route Bus - Regular,461,September,2019,WKD,64,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6271
Fixed Route Bus - Regular,461,October,2019,WKD,69,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6272
Fixed Route Bus - Regular,461,November,2019,WKD,67,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6273
Fixed Route Bus - Regular,461,December,2019,WKD,55,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6274
Fixed Route Bus - Regular,461,January,2020,WKD,69,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6275
Fixed Route Bus - Regular,461,February,2020,WKD,66,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6276
Fixed Route Bus - Regular,461,March,2020,WKD,41,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6277
Fixed Route Bus - Regular,461,April,2020,WKD,1,"West Bountiful, North Salt Lake, Bountiful, Woods Cross, Salt Lake City","Davis, Salt Lake",6278
Fixed Route Bus - Regular,463,January,2017,WKD,41,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6279
Fixed Route Bus - Regular,463,February,2017,WKD,41,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6280
Fixed Route Bus - Regular,463,March,2017,WKD,38,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6281
Fixed Route Bus - Regular,463,April,2017,WKD,39,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6282
Fixed Route Bus - Regular,463,May,2017,WKD,37,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6283
Fixed Route Bus - Regular,463,June,2017,WKD,39,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6284
Fixed Route Bus - Regular,463,July,2017,WKD,39,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6285
Fixed Route Bus - Regular,463,August,2017,WKD,46,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6286
Fixed Route Bus - Regular,463,September,2017,WKD,42,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6287
Fixed Route Bus - Regular,463,October,2017,WKD,42,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6288
Fixed Route Bus - Regular,463,November,2017,WKD,43,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6289
Fixed Route Bus - Regular,463,December,2017,WKD,35,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6290
Fixed Route Bus - Regular,463,January,2018,WKD,39,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6291
Fixed Route Bus - Regular,463,February,2018,WKD,45,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6292
Fixed Route Bus - Regular,463,March,2018,WKD,45,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6293
Fixed Route Bus - Regular,463,April,2018,WKD,44,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6294
Fixed Route Bus - Regular,463,May,2018,WKD,41,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6295
Fixed Route Bus - Regular,463,June,2018,WKD,44,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6296
Fixed Route Bus - Regular,463,July,2018,WKD,39,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6297
Fixed Route Bus - Regular,463,August,2018,WKD,44,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6298
Fixed Route Bus - Regular,463,September,2018,WKD,45,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6299
Fixed Route Bus - Regular,463,October,2018,WKD,42,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6300
Fixed Route Bus - Regular,463,November,2018,WKD,41,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6301
Fixed Route Bus - Regular,463,December,2018,SAT,0,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6302
Fixed Route Bus - Regular,463,December,2018,WKD,34,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6303
Fixed Route Bus - Regular,463,January,2019,WKD,36,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6304
Fixed Route Bus - Regular,463,February,2019,WKD,34,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6305
Fixed Route Bus - Regular,463,March,2019,WKD,32,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6306
Fixed Route Bus - Regular,463,April,2019,WKD,39,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6307
Fixed Route Bus - Regular,463,May,2019,WKD,38,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6308
Fixed Route Bus - Regular,463,June,2019,WKD,41,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6309
